company,address,longitude,latitude,status,link_to_page,note
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub05/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub06/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub07/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub08/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub09/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub10/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub11/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub12/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub13/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub14/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub15/,Part of Microsoft Grange Castle Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland",-1,-1,Active,https://www.datacentermap.com/ireland/naas/microsoft-naas-campus/,
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-1/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-2/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-3/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-4/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-5/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-6/,Part of Microsoft Naas Campus
Microsoft,"Wentworth Pl, Jigginstown Naas Ireland  ",-1,-1,Planned,https://www.datacentermap.com/ireland/naas/microsoft-naas-building-7/,Part of Microsoft Naas Campus
Microsoft,Strada Provinciale 415 Settala Italy,9.3796639,45.428695399999995,Active,https://www.datacentermap.com/italy/milan/microsoft-settala-campus/,
Microsoft,Via dei Pioppi &amp; Via Rimembranze Bornasco Italy,-1,-1,Planned,https://www.datacentermap.com/italy/milan/microsoft-bornasco/,
Microsoft,"Via Trieste, 24 Peschiera Borromeo Italy",9.3100228,45.4633413,Planned,https://www.datacentermap.com/italy/milan/microsoft-san-bovio/,
Microsoft,Strada Provinciale 415 Settala Italy  ,9.3796639,45.428695399999995,Active,https://www.datacentermap.com/italy/milan/microsoft-settala-mil01/,Part of Microsoft Settala Campus
Microsoft,Strada Provinciale 415 Settala Italy  ,9.3796639,45.428695399999995,Active,https://www.datacentermap.com/italy/milan/microsoft-settala/,Part of Microsoft Settala Campus
Microsoft,Rotu Dr Westgate New Zealand,174.60812050417024,-36.81922006480635,Active,https://www.datacentermap.com/new-zealand/auckland/microsoft-westgate/,
Microsoft,"Whenuapai Business Park, Lot 20 Whenuapai New Zealand",174.6278203653921,-36.7988878,Planned,https://www.datacentermap.com/new-zealand/auckland/microsoft-whenuapai/,
